🔒 Row ID,Permit #,Permit Type,Permit Description,Project #,Permit Target Date,Permit Submittal Date,Permit Agency Comments 1 Date,Permit Resubmittal 1 Date,Permit Agency Comments 2 Date,Permit Resubmittal 2 Date,Permit Approval Date,Permit Expiration Date,Notes,TargetAlerts/Removal Flag,SubmittalAlerts/Removal Flag,SubmittalAlertsOLD/Submittal Alert Sent Date,AgencyCommentsAlerts/Comments 1 Removal Flag,AgencyCommentsAlerts/Comments 2 Removal Flag,AgencyCommentsAlertsOLD/Agency Comments 1a Sent Date,AgencyCommentsAlertsOLD/Agency Comments 1b Sent Date,AgencyCommentsAlertsOLD/Agency Comments 2a Sent Date,AgencyCommentsAlertsOLD/Agency Comments 2b Sent Date,ExpirationAlerts/Removal Flag,ExpirationAlertsOLD/Expiration Alert Sent Date,RecMetadataPermit/Date Created,RecMetadataPermit/Created By Email,RecMetadataPermit/Date Last Updated,RecMetadataPermit/Last Updated By Email
Jy3JK8rtQPSYVf9cfhUFCg,PL20230012171,Post Design Services,,20190101,,2023-07-17T00:00:00.000Z,,2023-08-18T00:00:00.000Z,,,2023-09-06T00:00:00.000Z,,,,,2023-08-31T00:00:00.000Z,,,,,,,,,2025-09-05T00:00:00.000Z,Al@qainc.net,2025-09-05T00:00:00.000Z,Al@qainc.net
yuzCddihSq2HvzQqGN.2OA,210830-7300/11-105739-P,SFWMD Water Management Permitting,,20190101,,2021-08-30T00:00:00.000Z,,2022-04-07T00:00:00.000Z,,,2022-06-03T00:00:00.000Z,,,,,2021-10-14T00:00:00.000Z,,,,,,,,,2025-09-05T00:00:00.000Z,Al@qainc.net,2025-09-05T00:00:00.000Z,Al@qainc.net
a-GDS6jIURESK.N11x5N0jw,Modification,SFWMD Water Management Permitting,,20190101,,,,,,,,,,,,,,,,,,,,,2025-09-05T00:00:00.000Z,Al@qainc.net,2025-09-05T00:00:00.000Z,Al@qainc.net
bVDy3RQwRsO2fHvJVydIsw,230705-39299\11-105739-P,SFWMD Drainage Permitting,,20190101,,2023-07-05T00:00:00.000Z,2023-07-28T00:00:00.000Z,,,,2024-09-18T00:00:00.000Z,,Withdrawn ,,,2023-08-19T00:00:00.000Z,,,2023-08-18T00:00:00.000Z,2023-09-11T00:00:00.000Z,,,,,2025-09-05T00:00:00.000Z,Al@qainc.net,2026-01-22T22:29:59.054Z,Shelly@qainc.net
g0dtpIZkSneae9o--fImGQ,PL20240001273,Site Development Minor Change,,20190101,,2024-01-31T00:00:00.000Z,2024-02-22T00:00:00.000Z,,,,2024-03-06T00:00:00.000Z,,,,,2024-03-16T00:00:00.000Z,,,2024-03-14T00:00:00.000Z,2024-04-07T00:00:00.000Z,,,,,2025-09-05T00:00:00.000Z,Al@qainc.net,2025-09-05T00:00:00.000Z,Al@qainc.net
klx.KbytR9601ggXcYDs5w,PL20190000059,Site Development Permit,,20190101,,2021-11-15T00:00:00.000Z,2022-11-28T00:00:00.000Z,2022-12-16T00:00:00.000Z,,,2023-01-09T00:00:00.000Z,,,,,2021-12-30T00:00:00.000Z,,,2022-12-19T00:00:00.000Z,2023-01-12T00:00:00.000Z,,,,,2025-09-05T00:00:00.000Z,Al@qainc.net,2025-09-05T00:00:00.000Z,Al@qainc.net
yZj1VwM5SiqPv7b111puTw,PL20230011622,Site Development Permit,,20190101,,2023-07-05T00:00:00.000Z,,2023-10-11T00:00:00.000Z,,,2023-10-19T00:00:00.000Z,,,,,2023-08-19T00:00:00.000Z,,,,,,,,,2025-09-05T00:00:00.000Z,Al@qainc.net,2025-09-05T00:00:00.000Z,Al@qainc.net
r1fvFWczRA-RYU5S.yQWYQ,PL20240011986,Site Development Permit,,20190101,,2024-10-18T00:00:00.000Z,,2024-12-16T00:00:00.000Z,,,2024-12-30T00:00:00.000Z,,,,,2024-12-02T00:00:00.000Z,,,,,,,,,2025-09-05T00:00:00.000Z,Al@qainc.net,2025-09-05T00:00:00.000Z,Al@qainc.net
wdFFeAdZScSAkDAPmkh.bg,PL20240003206,Utility - New Project,,20190101,,2024-03-11T00:00:00.000Z,2024-10-31T00:00:00.000Z,,,,2025-02-14T00:00:00.000Z,,,,,2024-04-25T00:00:00.000Z,,,2024-11-21T00:00:00.000Z,2024-12-15T00:00:00.000Z,,,,,2025-09-05T00:00:00.000Z,Al@qainc.net,2026-01-13T22:21:26.350Z,Sharon@qainc.net
Z9iW92sRRgKlSOfj9queuw,220222-33291/36-106759-P - road,SFWMD Minor Modification,,20190503,,2022-02-22T00:00:00.000Z,,,,,2022-04-18T00:00:00.000Z,,,,,2022-04-08T00:00:00.000Z,,,,,,,,,2025-09-05T00:00:00.000Z,Al@qainc.net,2025-09-05T00:00:00.000Z,Al@qainc.net
BIDXzO0VRs6eTueEIeNG0w,ADD2024-00103,Administrative Zoning Amendment,,20190503,,2024-05-23T00:00:00.000Z,2024-06-21T00:00:00.000Z,2024-06-27T00:00:00.000Z,,,2024-08-13T00:00:00.000Z,,,,,2024-07-07T00:00:00.000Z,,,2024-07-12T00:00:00.000Z,2024-08-05T00:00:00.000Z,,,,,2025-09-05T00:00:00.000Z,Al@qainc.net,2025-09-05T00:00:00.000Z,Al@qainc.net
oyuXcZS.RR2hAsj8ynMjOw,LDO2023-00526,Limited Review Development Order,,20190503,,2023-12-04T00:00:00.000Z,2024-07-03T00:00:00.000Z,,,,2024-08-23T00:00:00.000Z,,,,,2024-01-18T00:00:00.000Z,,,2024-07-24T00:00:00.000Z,2024-08-17T00:00:00.000Z,,,,,2025-09-05T00:00:00.000Z,Al@qainc.net,2025-09-05T00:00:00.000Z,Al@qainc.net
bZzX7AXSTWmdiCjibjptpQ,,Notice of Intent (NOI),,20190503,,2024-08-01T00:00:00.000Z,,,,,2024-08-01T00:00:00.000Z,,,,,2024-09-15T00:00:00.000Z,,,,,,,,,2025-09-05T00:00:00.000Z,Al@qainc.net,2025-09-05T00:00:00.000Z,Al@qainc.net
QEGhrQ92T1WNYmR4FCITDQ,DCI2020-00015,Rezoning Planned Development,,20190503,,2020-10-23T00:00:00.000Z,2021-01-13T00:00:00.000Z,2021-02-02T00:00:00.000Z,,,2021-02-25T00:00:00.000Z,,,,,2020-12-07T00:00:00.000Z,,,2021-02-03T00:00:00.000Z,2021-02-27T00:00:00.000Z,,,,,2025-09-05T00:00:00.000Z,Al@qainc.net,2025-09-05T00:00:00.000Z,Al@qainc.net
8XUngO5hQIS6pgfM6ip3Dg,240719-4/36-10336-W,SFWMD Dewatering Permitting,,20190503,,2024-07-19T00:00:00.000Z,,,,,2024-08-07T00:00:00.000Z,,,,,2024-09-02T00:00:00.000Z,,,,,,,,,2025-09-05T00:00:00.000Z,Al@qainc.net,2025-09-05T00:00:00.000Z,Al@qainc.net
bUeNpNfwRF6AG4cn4cZKDA,210119-5142/36-103608-P,SFWMD Major Modification,,20190503,,2021-01-19T00:00:00.000Z,,2021-10-27T00:00:00.000Z,,,2021-10-29T00:00:00.000Z,,,,,2021-03-05T00:00:00.000Z,,,,,,,,,2025-09-05T00:00:00.000Z,Al@qainc.net,2025-09-05T00:00:00.000Z,Al@qainc.net
Gpxd4wZkRgy9nt4SUaUbeA,210217-12/36-08807-W,SFWMD Water Use Permitting,,20190503,,2021-02-17T00:00:00.000Z,,,,,2021-11-02T00:00:00.000Z,,,,,2021-04-03T00:00:00.000Z,,,,,,,,,2025-09-05T00:00:00.000Z,Al@qainc.net,2025-09-05T00:00:00.000Z,Al@qainc.net
eMJBMjqDRr6T3lgNfO8IFA,DOS2021-00018-M01,Site Development Minor Change,,20190503,,2023-12-04T00:00:00.000Z,,,,,2023-12-28T00:00:00.000Z,,,,,2024-01-18T00:00:00.000Z,,,,,,,,,2025-09-05T00:00:00.000Z,Al@qainc.net,2025-09-05T00:00:00.000Z,Al@qainc.net
tTQechDqShOKh3vTaauA7g,"DOS2021-00018
DOS2021-00018
 DOS2021-00018",Site Development Permit,,20190503,,2021-02-11T00:00:00.000Z,,2022-09-13T00:00:00.000Z,,,2022-10-20T00:00:00.000Z,,,,,2021-03-28T00:00:00.000Z,,,,,,,,,2025-09-05T00:00:00.000Z,Al@qainc.net,2025-09-05T00:00:00.000Z,Al@qainc.net
bazgYisKTAGlp-T3YuOLGA,SUR2025-00038,Surety Bonding,,20190503,,2025-03-28T00:00:00.000Z,,,,,2025-05-21T00:00:00.000Z,,,,,2025-05-12T00:00:00.000Z,,,,,,,,,2025-09-05T00:00:00.000Z,Al@qainc.net,2025-09-05T00:00:00.000Z,Al@qainc.net
r-vbmVqaSumadzLxxZJAZg,,Tall Structures Permitting - FAA,,20190503,,2021-02-24T00:00:00.000Z,,,,,,,,,Alert Removed,2021-04-10T00:00:00.000Z,,,,,,,,,2025-09-05T00:00:00.000Z,Al@qainc.net,2025-09-05T00:00:00.000Z,Al@qainc.net
pxe94YZfQlSJkJq4gz8R3Q,"
DOS2021-00018
 DOS2021-00018",Utility - Fee Quote,,20190503,,2021-10-05T00:00:00.000Z,,,,,2021-11-30T00:00:00.000Z,,,,,2021-11-19T00:00:00.000Z,,,,,,,,,2025-09-05T00:00:00.000Z,Al@qainc.net,2025-09-05T00:00:00.000Z,Al@qainc.net
byIdTCrEQsiSBZMjv0FIxQ,LCU 2025-00009,Utility - New Project,,20190503,,2025-03-28T00:00:00.000Z,,,,,2025-05-07T00:00:00.000Z,,,,,2025-05-12T00:00:00.000Z,,,,,,,,,2025-09-05T00:00:00.000Z,Al@qainc.net,2025-09-05T00:00:00.000Z,Al@qainc.net
h6mbMEHJTKO95852wMilAQ,LCU2025-00008,Utility - New Project,,20190503,,2025-03-28T00:00:00.000Z,,,,,2025-05-07T00:00:00.000Z,,,,,2025-05-12T00:00:00.000Z,,,,,,,,,2025-09-05T00:00:00.000Z,Al@qainc.net,2025-09-05T00:00:00.000Z,Al@qainc.net
AcWIPJlvSVyoFv5edj8w3A,VEG2023-00345,Veg Permit,,20190503,,2023-11-14T00:00:00.000Z,,,,,,,,,Alert Removed,2023-12-29T00:00:00.000Z,,,,,,,,,2025-09-05T00:00:00.000Z,Al@qainc.net,2025-09-05T00:00:00.000Z,Al@qainc.net
tIvZUvf4TUyTATyg2m8DPQ,VEG2024-00251,Veg Permit,,20190503,,2024-07-24T00:00:00.000Z,,,,,2024-08-08T00:00:00.000Z,,,,,2024-09-07T00:00:00.000Z,,,,,,,,,2025-09-05T00:00:00.000Z,Al@qainc.net,2025-09-05T00:00:00.000Z,Al@qainc.net
Zq-iwZMwSjaVLgKc5o9BiA,BLDC25-000241,Building Permitting,,20190604,,,,,,,,,"Building #2, 673 Stonecrest Ln",,,,,,,,,,,,2025-09-05T00:00:00.000Z,Al@qainc.net,2025-12-17T15:15:14.103Z,Al@qainc.net
w2rwJdXuRDGNsHR8Ej7uQA,SP19-0069,Project Certification - Site,,20190604,,2022-05-04T00:00:00.000Z,,,,,2024-09-23T00:00:00.000Z,,,,,2022-06-18T00:00:00.000Z,,,,,,,,,2025-09-05T00:00:00.000Z,Al@qainc.net,2025-09-05T00:00:00.000Z,Al@qainc.net
cSfQ3QzZSzqBM-tv1QYTxA,SP19-0069,Project Certification - Site,,20190604,,2025-02-12T00:00:00.000Z,,,,,2025-03-27T00:00:00.000Z,,,,,2025-03-29T00:00:00.000Z,,,,,,,,,2025-09-05T00:00:00.000Z,Al@qainc.net,2025-09-05T00:00:00.000Z,Al@qainc.net
8uoQ7BZLRuuT8YIDpfylxQ,36-102604-P,SFWMD Certification,,20190604,,2022-05-30T00:00:00.000Z,,,,,2022-06-13T00:00:00.000Z,,,,,2022-07-14T00:00:00.000Z,,,,,,,,,2025-09-05T00:00:00.000Z,Al@qainc.net,2025-09-05T00:00:00.000Z,Al@qainc.net
1fTpu2UAT061i0qMvf3.4A,36-102604-P,SFWMD Water Management Permitting,,20190604,,2019-11-26T00:00:00.000Z,,,,,2019-12-19T00:00:00.000Z,,,,,2020-01-10T00:00:00.000Z,,,,,,,,,2025-09-05T00:00:00.000Z,Al@qainc.net,2025-09-05T00:00:00.000Z,Al@qainc.net
XVnJfZRsSXyOL4-Z9stEKQ,SP19-0069,Site Development Minor Change,,20190604,,2021-02-09T00:00:00.000Z,2021-02-16T00:00:00.000Z,2021-03-08T00:00:00.000Z,,,2021-03-17T00:00:00.000Z,,,,,2021-03-26T00:00:00.000Z,,,2021-03-09T00:00:00.000Z,2021-04-02T00:00:00.000Z,,,,,2025-09-05T00:00:00.000Z,Al@qainc.net,2025-09-05T00:00:00.000Z,Al@qainc.net
nrfSaCkKRICSDUNG3.2DOw,SP19-0069,Site Development Permit,,20190604,,2019-11-26T00:00:00.000Z,2020-04-12T00:00:00.000Z,2020-05-12T00:00:00.000Z,,,2020-05-22T00:00:00.000Z,,,,,2020-01-10T00:00:00.000Z,,,2020-05-03T00:00:00.000Z,2020-05-27T00:00:00.000Z,,,,,2025-09-05T00:00:00.000Z,Al@qainc.net,2025-09-05T00:00:00.000Z,Al@qainc.net
4x40j.KIQRSSMwmP2kA9nw,SP19-0069 Revision,Site Development Permit,,20190604,,2022-08-31T00:00:00.000Z,,,,,2022-09-07T00:00:00.000Z,,,,,2022-10-15T00:00:00.000Z,,,,,,,,,2025-09-05T00:00:00.000Z,Al@qainc.net,2025-09-05T00:00:00.000Z,Al@qainc.net
oKWxRhTFSqWi2QqbULqDCQ,SP19-0069 Revision,Site Development Permit,,20190604,,2023-09-25T00:00:00.000Z,,2023-11-08T00:00:00.000Z,,,2023-12-11T00:00:00.000Z,,,,,2023-11-09T00:00:00.000Z,,,,,,,,,2025-09-05T00:00:00.000Z,Al@qainc.net,2025-09-05T00:00:00.000Z,Al@qainc.net
OrEfu2XgSPmd3nkJamyGXQ,SP19-0069 Revision,Site Development Permit,,20190604,,2024-11-01T00:00:00.000Z,,,,,2024-12-04T00:00:00.000Z,,,,,2024-12-16T00:00:00.000Z,,,,,,,,,2025-09-05T00:00:00.000Z,Al@qainc.net,2025-09-05T00:00:00.000Z,Al@qainc.net
eRRhrYNfQviOz6HrfcA6jg,,Lot Combo,,20190701S,,2025-02-27T00:00:00.000Z,,,,,2025-03-17T00:00:00.000Z,,,,,2025-04-13T00:00:00.000Z,,,,,,,,,2025-09-05T00:00:00.000Z,Al@qainc.net,2025-09-05T00:00:00.000Z,Al@qainc.net
oQUasFQPTGGaGgaIFP6wIw,,ROW Donation,,20190701S,,2023-11-16T00:00:00.000Z,2023-11-30T00:00:00.000Z,2024-03-26T00:00:00.000Z,,,2024-04-19T00:00:00.000Z,,,,,2023-12-31T00:00:00.000Z,,,2023-12-21T00:00:00.000Z,2024-01-14T00:00:00.000Z,,,,,2025-09-05T00:00:00.000Z,Al@qainc.net,2025-09-05T00:00:00.000Z,Al@qainc.net
vKCFMNQFSIuHZqPM9lVfSA,2021-A-192-00012,FDOT Access Permitting,,20190701S,,2021-05-14T00:00:00.000Z,2021-09-17T00:00:00.000Z,2021-09-21T00:00:00.000Z,,,2021-12-27T00:00:00.000Z,,,,,2021-06-28T00:00:00.000Z,,,2021-10-08T00:00:00.000Z,2021-11-01T00:00:00.000Z,,,,,2025-09-05T00:00:00.000Z,Al@qainc.net,2025-09-05T00:00:00.000Z,Al@qainc.net
gKbj.rzVQN-pFUnr0bwZBw,2021-D-192-00020,FDOT Certification,,20190701S,,2025-01-09T00:00:00.000Z,,,,,,,,,Alert Removed,2025-02-23T00:00:00.000Z,,,,,,,,,2025-09-05T00:00:00.000Z,Al@qainc.net,2025-09-05T00:00:00.000Z,Al@qainc.net
CbTFVRepQ6Wa1vEEXK2F8g,2021-D-192-00020,FDOT Drainage Permit,,20190701S,,2021-05-14T00:00:00.000Z,2021-05-27T00:00:00.000Z,2021-09-21T00:00:00.000Z,,,2021-09-22T00:00:00.000Z,,,,,2021-06-28T00:00:00.000Z,,,2021-06-17T00:00:00.000Z,2021-07-11T00:00:00.000Z,,,,,2025-09-05T00:00:00.000Z,Al@qainc.net,2025-09-05T00:00:00.000Z,Al@qainc.net
5aoLWsYmS3KnfM5OfBLwBg,DOS2020-00091,Project Certification - Site,,20190701S,,2024-09-27T00:00:00.000Z,,,,,,,,,Alert Removed,2024-11-11T00:00:00.000Z,,,,,,,,,2025-09-05T00:00:00.000Z,Al@qainc.net,2025-09-05T00:00:00.000Z,Al@qainc.net
ZUo-1w5hRvaRODEEeGWs9w,DOS2020-00091-M02 - Phase 1,Project Certification - Site,,20190701S,,2025-02-18T00:00:00.000Z,,,,,2025-02-21T00:00:00.000Z,,,,,2025-04-04T00:00:00.000Z,,,,,,,,,2025-09-05T00:00:00.000Z,Al@qainc.net,2025-09-05T00:00:00.000Z,Al@qainc.net
LGsrEmXVRvqfFRsXfyppuQ,REZ2019-00024/withdrawl,Rezoning Planned Development,,20190701S,,2019-12-12T00:00:00.000Z,2020-01-14T00:00:00.000Z,,,,,,,,,2020-01-26T00:00:00.000Z,Alert Removed,,2020-02-04T00:00:00.000Z,2020-02-28T00:00:00.000Z,,,,,2025-09-05T00:00:00.000Z,Al@qainc.net,2025-09-05T00:00:00.000Z,Al@qainc.net
zlE1EXBhTHihNw33a.Dv7A,36-09420-W/200817-4,SFWMD Water Use Permitting,,20190701S,,2020-08-17T00:00:00.000Z,,,,,2020-08-21T00:00:00.000Z,,,,,2020-10-01T00:00:00.000Z,,,,,,,,,2025-09-05T00:00:00.000Z,Al@qainc.net,2025-09-05T00:00:00.000Z,Al@qainc.net
a.wB-HvCbTuGFZyZ0VN90fg,DOS2020-00091-M01,Site Development Minor Change,,20190701S,,2023-05-30T00:00:00.000Z,2023-08-08T00:00:00.000Z,2023-09-07T00:00:00.000Z,,,2023-09-14T00:00:00.000Z,,,,,2023-07-14T00:00:00.000Z,,,2023-08-29T00:00:00.000Z,2023-09-22T00:00:00.000Z,,,,,2025-09-05T00:00:00.000Z,Al@qainc.net,2025-09-05T00:00:00.000Z,Al@qainc.net
a.PX66tw1QFenJ6RSFde6qQ,DOS2020-00091-M02,Site Development Minor Change,,20190701S,,2025-01-15T00:00:00.000Z,,,,,2025-01-16T00:00:00.000Z,,,,,2025-03-01T00:00:00.000Z,,,,,,,,,2025-09-05T00:00:00.000Z,Al@qainc.net,2025-09-05T00:00:00.000Z,Al@qainc.net
O7fYFyF6SnqVHVly2ykFXA,DOS2020-00091,Site Development Permit,,20190701S,,2020-08-10T00:00:00.000Z,2021-09-20T00:00:00.000Z,2021-09-21T00:00:00.000Z,,,2021-10-05T00:00:00.000Z,,,,,2020-09-24T00:00:00.000Z,,,2021-10-11T00:00:00.000Z,2021-11-04T00:00:00.000Z,,,,,2025-09-05T00:00:00.000Z,Al@qainc.net,2025-09-05T00:00:00.000Z,Al@qainc.net
LpI0HmhORQ-RiNQDJ1LHBg,SEZ2020-00004,Special Exception,,20190701S,,2020-04-24T00:00:00.000Z,2020-06-25T00:00:00.000Z,2020-08-13T00:00:00.000Z,,,2021-06-04T00:00:00.000Z,,,,,2020-06-08T00:00:00.000Z,,,2020-07-16T00:00:00.000Z,2020-08-09T00:00:00.000Z,,,,,2025-09-05T00:00:00.000Z,Al@qainc.net,2025-09-05T00:00:00.000Z,Al@qainc.net
HSunH5YeQKKVhG.90bRQ7w,GEN2022-00334,Submittal Requirement Waiver,,20190803,,2022-06-23T00:00:00.000Z,2022-08-31T00:00:00.000Z,,,,2022-11-03T00:00:00.000Z,,,,,2022-08-07T00:00:00.000Z,,,2022-09-21T00:00:00.000Z,2022-10-15T00:00:00.000Z,,,,,2025-09-05T00:00:00.000Z,Al@qainc.net,2025-09-05T00:00:00.000Z,Al@qainc.net
Y.tK-iwHTgKay.u9x2kZQg,SUR2024-00014,Surety Bonding,,20190803,,,,,,,2024-03-26T00:00:00.000Z,,,,,,,,,,,,,,2025-09-05T00:00:00.000Z,Al@qainc.net,2025-09-05T00:00:00.000Z,Al@qainc.net
PhN1mz-kQVCrqLdqqsIfCQ,ADV22-0104,Administrative Deviation,,20190803,,2022-06-09T00:00:00.000Z,,,,,2022-06-22T00:00:00.000Z,,,,,2022-07-24T00:00:00.000Z,,,,,,,,,2025-09-05T00:00:00.000Z,Al@qainc.net,2025-09-05T00:00:00.000Z,Al@qainc.net
x5L1ATAJSlqbkVEC5iKf0g,No permit required,DEP 404,,20190803,,,2022-09-14T00:00:00.000Z,2023-07-17T00:00:00.000Z,,,2023-11-15T00:00:00.000Z,,,,,,,,2022-10-05T00:00:00.000Z,2022-10-29T00:00:00.000Z,,,,,2025-09-05T00:00:00.000Z,Al@qainc.net,2025-09-05T00:00:00.000Z,Al@qainc.net
hV6r27jFQda6VYjtGkcQVw,0047040-327-DWC,DEP Sewer,,20190803,,2023-07-18T00:00:00.000Z,,,,,2023-08-31T00:00:00.000Z,,,,,2023-09-01T00:00:00.000Z,,,,,,,,,2025-09-05T00:00:00.000Z,Al@qainc.net,2025-09-05T00:00:00.000Z,Al@qainc.net
AgVmYjF6TQaAxh6kYGZPDQ,,DEP Sewer Clearance,,20190803,,2024-04-10T00:00:00.000Z,,,,,2024-04-20T00:00:00.000Z,,,,,2024-05-25T00:00:00.000Z,,,,,,,,,2025-09-05T00:00:00.000Z,Al@qainc.net,2025-09-05T00:00:00.000Z,Al@qainc.net
VwITH1.BTFepItadPPBRTg,125191-721-DS,DEP Water,,20190803,,2023-07-18T00:00:00.000Z,,,,,2023-09-01T00:00:00.000Z,,,,,2023-09-01T00:00:00.000Z,,,,,,,,,2025-09-05T00:00:00.000Z,Al@qainc.net,2025-09-05T00:00:00.000Z,Al@qainc.net
dAIHrPfkSvSr8-JBldfDBA,,DEP Water Clearance,,20190803,,2024-04-09T00:00:00.000Z,,,,,,,,,Alert Removed,2024-05-24T00:00:00.000Z,,,,,,,,,2025-09-05T00:00:00.000Z,Al@qainc.net,2025-09-05T00:00:00.000Z,Al@qainc.net
32jmoZfSTimb1XrtkJnFew,LDO2023-00257,Limited Review Development Order,,20190803,,2023-06-15T00:00:00.000Z,2024-01-16T00:00:00.000Z,2024-01-18T00:00:00.000Z,,,2024-02-01T00:00:00.000Z,,,,,2023-07-30T00:00:00.000Z,,,2024-02-06T00:00:00.000Z,2024-03-01T00:00:00.000Z,,,,,2025-09-05T00:00:00.000Z,Al@qainc.net,2025-09-05T00:00:00.000Z,Al@qainc.net
JlQ6tZhHRQ6BlKZFxRT6WA,SITC-021453-2022,Project Certification - Site,,20190803,,2025-04-23T00:00:00.000Z,,,,,2025-06-27T00:00:00.000Z,,,,,2025-06-07T00:00:00.000Z,,,,,,,,,2025-09-05T00:00:00.000Z,Al@qainc.net,2025-09-05T00:00:00.000Z,Al@qainc.net
NwmTbxkQQvShwyjI0sPq3w,220815-35557/36-06302-P,SFWMD Certification,,20190803,,2025-04-23T00:00:00.000Z,,,,,2025-05-15T00:00:00.000Z,,,,,2025-06-07T00:00:00.000Z,,,,,,,,,2025-09-05T00:00:00.000Z,Al@qainc.net,2025-09-05T00:00:00.000Z,Al@qainc.net
3HAIRmLvSYyuCXNe2P.4gA,220815-35557/36-06302-P,SFWMD Water Management Permitting,,20190803,,2022-08-15T00:00:00.000Z,,2023-05-01T00:00:00.000Z,,,2023-06-30T00:00:00.000Z,,,,,2022-09-29T00:00:00.000Z,,,,,,,,,2025-09-05T00:00:00.000Z,Al@qainc.net,2025-09-05T00:00:00.000Z,Al@qainc.net
9nM3xUYER2CuxDsRxkd8qg,230110-13/withdrawn,SFWMD Water Use Permitting,,20190803,,2023-01-10T00:00:00.000Z,2023-01-18T00:00:00.000Z,,,,,,,,,2023-02-24T00:00:00.000Z,Alert Removed,,2023-02-08T00:00:00.000Z,2023-03-04T00:00:00.000Z,,,,,2025-09-05T00:00:00.000Z,Al@qainc.net,2025-09-05T00:00:00.000Z,Al@qainc.net
IM1gdfJBTrmdy4tmxdASMg,SITC-021453-2022,Site Development Minor Change,,20190803,,2023-11-22T00:00:00.000Z,,2023-12-21T00:00:00.000Z,,,2024-01-08T00:00:00.000Z,,,,,2024-01-06T00:00:00.000Z,,,,,,,,,2025-09-05T00:00:00.000Z,Al@qainc.net,2025-09-05T00:00:00.000Z,Al@qainc.net
04tC7d3vSK-qKSYqemQvvw,SITC-021453-2022,Site Development Permit,,20190803,,2022-08-15T00:00:00.000Z,,2023-06-08T00:00:00.000Z,,,2023-06-23T00:00:00.000Z,,,,,2022-09-29T00:00:00.000Z,,,,,,,,,2025-09-05T00:00:00.000Z,Al@qainc.net,2025-09-05T00:00:00.000Z,Al@qainc.net
H30g51-ZTjeOi0.ZwRN4fg,ADD2021-00104,Administrative Zoning Amendment,,20190907,,2021-07-12T00:00:00.000Z,2021-08-12T00:00:00.000Z,2021-09-08T00:00:00.000Z,,,2021-10-15T00:00:00.000Z,,,,,2021-08-26T00:00:00.000Z,,,2021-09-02T00:00:00.000Z,2021-09-26T00:00:00.000Z,,,,,2025-09-05T00:00:00.000Z,Al@qainc.net,2025-09-05T00:00:00.000Z,Al@qainc.net
gnpseziSSbudocvk1R-IMA,ADD2019-00182,Administrative Zoning Amendment,,20190907,,2019-10-30T00:00:00.000Z,,,,,2019-12-17T00:00:00.000Z,,,,,2019-12-14T00:00:00.000Z,,,,,,,,,2025-09-05T00:00:00.000Z,Al@qainc.net,2025-09-05T00:00:00.000Z,Al@qainc.net
UbiWmkVeQDG6Fbp51B1owA,,Notice of Intent (NOI),,20190907,,2022-11-01T00:00:00.000Z,,,,,2022-11-01T00:00:00.000Z,,,,,2022-12-16T00:00:00.000Z,,,,,,,,,2025-09-05T00:00:00.000Z,Al@qainc.net,2025-09-05T00:00:00.000Z,Al@qainc.net
vmZ5l794SBCfL5.L3oReaA,201002-4384/36-09004-P,SFWMD Drainage Permitting,,20190907,,2020-10-02T00:00:00.000Z,2020-10-23T00:00:00.000Z,2021-04-19T00:00:00.000Z,,,2021-05-06T00:00:00.000Z,2031-04-25T00:00:00.000Z,,,,2020-11-16T00:00:00.000Z,,,2020-11-13T00:00:00.000Z,2020-12-07T00:00:00.000Z,,,,,2025-09-05T00:00:00.000Z,Al@qainc.net,2026-02-18T16:32:30.367Z,Al@qainc.net
Vw6XAmzmSSKh6AtQZyP9TA,201001-6/36-08812-W,SFWMD Water Use Permitting,,20190907,,2020-10-01T00:00:00.000Z,,,,,2020-10-20T00:00:00.000Z,,,,,2020-11-15T00:00:00.000Z,,,,,,,,,2025-09-05T00:00:00.000Z,Al@qainc.net,2025-09-05T00:00:00.000Z,Al@qainc.net
8v9sNnojS6eJi33GIDj6IQ,Phasing / Berm / Clubhouse,Site Development Minor Change,,20190907,,,,,,,,,,,,,,,,,,,,,2025-09-05T00:00:00.000Z,Al@qainc.net,2025-09-05T00:00:00.000Z,Al@qainc.net
8LDPqnr4TPuzcntrrn6sqg,DOS2020-00119-M01,Site Development Minor Change,,20190907,,2023-08-10T00:00:00.000Z,,,,,2023-09-27T00:00:00.000Z,,,,,2023-09-24T00:00:00.000Z,,,,,,,,,2025-09-05T00:00:00.000Z,Al@qainc.net,2025-09-05T00:00:00.000Z,Al@qainc.net
apnhk83aQ-SvV3hvyg7pIg,DOS2020-00119,Site Development Permit,,20190907,,2020-10-19T00:00:00.000Z,,2022-06-23T00:00:00.000Z,,,2022-07-15T00:00:00.000Z,,,,,2020-12-03T00:00:00.000Z,,,,,,,,,2025-09-05T00:00:00.000Z,Al@qainc.net,2025-09-05T00:00:00.000Z,Al@qainc.net
5mtt8EF.QYKVRcoSAB3uPg,SUR2023-00053,Surety Bonding,,20190907,,2023-08-08T00:00:00.000Z,,,,,2023-10-18T00:00:00.000Z,,,,,2023-09-22T00:00:00.000Z,,,,,,,,,2025-09-05T00:00:00.000Z,Al@qainc.net,2025-09-05T00:00:00.000Z,Al@qainc.net
